,title,author_name,book_id,url,is_ebook,is_eng,num_pages,publication_year,publication_month,publication_day,average_rating,to_read,ratings_count,text_reviews_count,author_average_rating,author_ratings_count,author_text_reviews_count
30303,Sojourner Songs: Poems,Ben Palpant,30080505,https://www.goodreads.com/book/show/30080505-sojourner-songs,0,0,232.0,2016.0,5.0,4.0,4.75,67,24,6,4.57,124,43
30304,Fear of Dreaming: The Selected Poems,Jim Carroll,92270,https://www.goodreads.com/book/show/92270.Fear_of_Dreaming,0,1,276.0,1993.0,11.0,1.0,4.09,727,821,26,3.97,28599,707
30306,Living at the Movies,Jim Carroll,92268,https://www.goodreads.com/book/show/92268.Living_at_the_Movies,0,0,112.0,1981.0,9.0,24.0,4.09,237,399,17,3.97,28599,707
30309,Shoot Down the Wendy Bird: A Collection of Short Stories & Poetry,Julie Zantopoulos,28491054,https://www.goodreads.com/book/show/28491054-shoot-down-the-wendy-bird,0,1,111.0,2016.0,1.0,8.0,4.58,170,22,10,4.58,31,13
30310,Enola Gay,Mark   Levine,1119872,https://www.goodreads.com/book/show/1119872.Enola_Gay,0,0,79.0,2000.0,4.0,11.0,3.81,39,91,11,3.85,466,80
30311,The Wilds,Mark   Levine,807574,https://www.goodreads.com/book/show/807574.The_Wilds,0,0,74.0,2006.0,4.0,10.0,3.49,23,49,6,3.85,466,80
30312,Tilt,Gillian McCain,594508,https://www.goodreads.com/book/show/594508.Tilt,0,0,86.0,1996.0,1.0,1.0,3.4,7,10,4,4.13,24063,1240
30313,When This World Comes to an End,Kate Cayley,17076445,https://www.goodreads.com/book/show/17076445-when-this-world-comes-to-an-end,0,0,61.0,2013.0,2.0,1.0,3.78,15,18,3,3.67,172,55
30315,Rangoli,Pavana Reddy,35919520,https://www.goodreads.com/book/show/35919520-rangoli,0,1,238.0,2017.0,7.0,19.0,4.67,43,21,3,4.67,21,3
30316,The Predicament of Or,Shani Mootoo,293049,https://www.goodreads.com/book/show/293049.The_Predicament_of_Or,0,0,128.0,2002.0,5.0,22.0,3.68,66,22,3,3.81,2777,289
30317,Funny Poems (Usborne Poetry Books),Heather Amery,1963954,https://www.goodreads.com/book/show/1963954.Funny_Poems,0,0,32.0,1990.0,3.0,1.0,3.75,13,8,2,4.0,3796,367
30318,Poems from Ish River Country: Collected Poems and Translations,Robert Sund,2095345,https://www.goodreads.com/book/show/2095345.Poems_from_Ish_River_Country,0,1,224.0,2004.0,10.0,29.0,4.58,9,27,3,4.6,43,5
30320,Locked from the Outside,Susan Timmons,3188603,https://www.goodreads.com/book/show/3188603-locked-from-the-outside,0,0,57.0,1990.0,8.0,1.0,5.0,7,11,1,5.0,11,1
30321,Joseph Cornell's Dreams,Joseph Cornell,45332,https://www.goodreads.com/book/show/45332.Joseph_Cornell_s_Dreams,0,0,143.0,2006.0,1.0,1.0,4.2,66,51,6,4.14,428,49
30324,"Pick a Picture, Write a Poem!",Kristen McCurry,18318339,https://www.goodreads.com/book/show/18318339-pick-a-picture-write-a-poem,0,0,32.0,2014.0,1.0,1.0,2.75,6,4,3,3.55,127,23
30325,From the Margins,Nathan Moore,23464815,https://www.goodreads.com/book/show/23464815-from-the-margins,0,1,236.0,2014.0,10.0,13.0,4.4,251,5,2,4.79,29,2
30327,Hemlock Wall,Frances Frost,3782843,https://www.goodreads.com/book/show/3782843-hemlock-wall,0,0,36.0,1971.0,1.0,1.0,3.0,2,1,1,4.23,48,7
30328,Arguments for Stillness,Erik Campbell,1563911,https://www.goodreads.com/book/show/1563911.Arguments_for_Stillness,0,0,90.0,2006.0,4.0,1.0,4.44,5,9,2,4.55,11,3
30330,From the Silence Within,Madhavi Sood,15738398,https://www.goodreads.com/book/show/15738398-from-the-silence-within,0,1,147.0,2012.0,4.0,5.0,4.0,2,4,1,3.8,5,1
30333,Country Club,Andy McGuire,25330160,https://www.goodreads.com/book/show/25330160-country-club,0,0,72.0,2015.0,11.0,3.0,3.86,3,7,2,4.56,170,66
30335,The Oxford Book of Comic Verse,John Gross,2761955,https://www.goodreads.com/book/show/2761955-the-oxford-book-of-comic-verse,0,1,512.0,1996.0,1.0,4.0,3.82,22,7,3,4.07,354,39
30336,The Oxford Book of Comic Verse,John Gross,6658061,https://www.goodreads.com/book/show/6658061-the-oxford-book-of-comic-verse,0,0,512.0,2009.0,5.0,1.0,3.82,22,5,1,4.07,354,39
30337,Dark Desires: Beginning,Delicious David,24924948,https://www.goodreads.com/book/show/24924948-dark-desires,1,1,91.0,2015.0,2.0,14.0,4.54,856,46,24,4.69,127,76
30338,Hellas ABC,Hella Joof,27463636,https://www.goodreads.com/book/show/27463636-hellas-abc,0,0,64.0,2015.0,11.0,6.0,2.5,15,16,3,4.01,602,54
30340,Disenchantments: An Anthology of Modern Fairy Tale Poetry,Wolfgang Mieder,1043695,https://www.goodreads.com/book/show/1043695.Disenchantments,0,0,221.0,1988.0,2.0,1.0,3.84,32,22,5,3.85,86,13
30341,Top of My Lungs,Natalie Goldberg,306207,https://www.goodreads.com/book/show/306207.Top_of_My_Lungs,0,0,96.0,2004.0,4.0,27.0,3.56,115,79,9,4.12,33212,2394
30342,Prussian Nights: A Poem,Aleksandr Solzhenitsyn,238389,https://www.goodreads.com/book/show/238389.Prussian_Nights,0,0,128.0,1977.0,6.0,1.0,3.7,10,37,5,4.02,116276,5341
30343,Stories and Prose Poems,Aleksandr Solzhenitsyn,691668,https://www.goodreads.com/book/show/691668.Stories_and_Prose_Poems,0,0,267.0,1971.0,1.0,1.0,3.95,510,17,2,4.02,116276,5341
30344,Drunks & Other Poems of Recovery,John X,16222597,https://www.goodreads.com/book/show/16222597-drunks-other-poems-of-recovery,0,0,119.0,2013.0,4.0,11.0,4.31,18,26,5,4.31,26,5
30345,What the Night Demands,Miles Walser,16222598,https://www.goodreads.com/book/show/16222598-what-the-night-demands,0,0,82.0,2013.0,4.0,1.0,4.27,62,48,7,4.27,51,7
30346,Threshold,Jennifer Richter,8433169,https://www.goodreads.com/book/show/8433169-threshold,0,1,88.0,2010.0,4.0,30.0,4.19,14,26,9,4.15,48,11
30351,Poetry Eyes,A. Saleh,3110320,https://www.goodreads.com/book/show/3110320-poetry-eyes,0,1,116.0,2008.0,3.0,5.0,4.23,86,22,12,4.02,45,26
30352,Cowboy Poetry: A Gathering,Hal Cannon,129670,https://www.goodreads.com/book/show/129670.Cowboy_Poetry,0,0,216.0,1990.0,4.0,1.0,4.08,30,39,5,4.11,70,11
30353,Cowboy Poetry: A Gathering,Hal Cannon,2722670,https://www.goodreads.com/book/show/2722670-cowboy-poetry,0,0,201.0,1985.0,1.0,1.0,4.08,30,3,1,4.11,70,11
30356,Mi Noche Con Federico Garcia Lorca / My Night With Federico Garcia Lorca: Mi Noche Con Federico Garcia Lorca,Jaime Manrique,128914,https://www.goodreads.com/book/show/128914.Mi_Noche_Con_Federico_Garcia_Lorca_My_Night_With_Federico_Garcia_Lorca,0,0,125.0,1997.0,3.0,28.0,4.11,16,1,1,3.88,553,79
30359,Dear Almost: A Poem,Matthew Thorburn,29570432,https://www.goodreads.com/book/show/29570432-dear-almost,0,0,88.0,2016.0,9.0,1.0,4.33,32,15,4,4.45,144,31
30360,Subject To Change,Matthew Thorburn,843320,https://www.goodreads.com/book/show/843320.Subject_To_Change,0,0,73.0,2004.0,9.0,1.0,4.3,15,20,4,4.45,144,31
30361,This Time Tomorrow,Matthew Thorburn,17296075,https://www.goodreads.com/book/show/17296075-this-time-tomorrow,0,0,96.0,2013.0,3.0,4.0,4.5,4,2,1,4.45,144,31
30366,Immortal Poems of the English Language,Oscar Williams,620729,https://www.goodreads.com/book/show/620729.Immortal_Poems_of_the_English_Language,0,0,624.0,1983.0,8.0,3.0,4.31,320,864,43,4.26,1226,73
30368,Ohio Blue Tips,Jeanne E. Clark,1415426,https://www.goodreads.com/book/show/1415426.Ohio_Blue_Tips,0,0,77.0,1999.0,3.0,1.0,3.38,6,8,1,3.75,12,2
30369,Ohio Blue Tips,Jeanne E. Clark,5255937,https://www.goodreads.com/book/show/5255937-ohio-blue-tips,0,0,77.0,1999.0,3.0,1.0,3.38,6,0,1,3.75,12,2
30370,Wife,Tiphanie Yanique,25942780,https://www.goodreads.com/book/show/25942780-wife,0,0,72.0,2015.0,11.0,1.0,4.09,75,33,5,3.37,4038,652
30376,Her Festival Clothes,Mavis Jones,3809686,https://www.goodreads.com/book/show/3809686-her-festival-clothes,0,0,78.0,2001.0,11.0,27.0,4.5,2,2,1,4.5,2,1
30377,Grandparent Poems,Layne Johnson,1521633,https://www.goodreads.com/book/show/1521633.Grandparent_Poems,0,0,32.0,2004.0,3.0,1.0,4.0,3,5,4,3.94,550,156
30380,Outside the Lines,Brad Burg,728073,https://www.goodreads.com/book/show/728073.Outside_the_Lines,0,0,32.0,2002.0,3.0,18.0,4.14,13,22,7,4.14,22,7
30381,The Silence Teacher,Robert Peake,17317727,https://www.goodreads.com/book/show/17317727-the-silence-teacher,0,1,32.0,2013.0,3.0,18.0,4.4,46,10,4,4.64,36,13
30384,Alamo Theory,Josh Bell,26196149,https://www.goodreads.com/book/show/26196149-alamo-theory,0,0,82.0,2016.0,4.0,19.0,3.68,19,30,5,4.06,451,48
30385,No Planets Strike,Josh Bell,649113,https://www.goodreads.com/book/show/649113.No_Planets_Strike,0,0,72.0,2004.0,11.0,1.0,4.32,212,165,16,4.06,451,48
30386,No Planets Strike,Josh Bell,6743361,https://www.goodreads.com/book/show/6743361-no-planets-strike,0,0,80.0,2008.0,9.0,1.0,4.32,212,16,1,4.06,451,48
30389,Zimbabwe,Tapiwa Mugabe,23466041,https://www.goodreads.com/book/show/23466041-zimbabwe,0,1,84.0,2013.0,7.0,7.0,4.12,496,127,18,4.12,192,25
30391,Irresponsibility,Chris Vitiello,2857103,https://www.goodreads.com/book/show/2857103-irresponsibility,0,0,112.0,2008.0,2.0,15.0,4.41,23,29,7,4.58,50,8
30392,أحبك وكفى,mHmd lslm,17156148,https://www.goodreads.com/book/show/17156148,0,0,146.0,2013.0,1.0,1.0,3.67,10751,1862,181,3.43,21663,2468
30395,"Cold Mountain Poems: Zen Poems of Han Shan, Shih Te, and Wang Fan-chih",Han-shan,5016515,https://www.goodreads.com/book/show/5016515-cold-mountain-poems,0,0,126.0,2009.0,7.0,21.0,4.2,40,61,9,4.25,134,14
30396,Is That all You People Think About?: a collection of modern haikus,Gordon Gordon,31549842,https://www.goodreads.com/book/show/31549842-is-that-all-you-people-think-about,0,0,112.0,2017.0,4.0,13.0,3.83,6,6,3,4.1,48,6
30397,Jazz Day: The Making of a Famous Photograph,Roxane Orgill,25893604,https://www.goodreads.com/book/show/25893604-jazz-day,0,1,66.0,2016.0,3.0,8.0,4.25,383,554,176,4.08,860,274
30399,A Bunch of Keys: Selected Poems,Mutsuo Takahashi,2133813,https://www.goodreads.com/book/show/2133813.A_Bunch_of_Keys,0,0,106.0,1984.0,12.0,12.0,4.14,5,7,3,4.03,62,15
30400,"Sleeping, Sinning, Falling",Mutsuo Takahashi,2133816,https://www.goodreads.com/book/show/2133816.Sleeping_Sinning_Falling,0,0,144.0,2001.0,1.0,1.0,4.2,11,10,2,4.03,62,15
30401,A Thousand Threads (the Hollyridge Press Chapbook Series),Steve Orlen,7931195,https://www.goodreads.com/book/show/7931195-a-thousand-threads,0,0,48.0,2009.0,11.0,30.0,4.25,4,8,2,4.04,75,8
30402,A Place at the Table: Poems,Steve Orlen,694840,https://www.goodreads.com/book/show/694840.A_Place_at_the_Table,0,0,49.0,1982.0,1.0,1.0,3.38,6,8,2,4.04,75,8
30405,Textbook Illustrations of the Human Body,George Estreich,4066310,https://www.goodreads.com/book/show/4066310-textbook-illustrations-of-the-human-body,0,0,72.0,2005.0,1.0,1.0,4.0,3,3,1,3.8,274,62
30406,Urchin Heart,Cecilie K.,33234297,https://www.goodreads.com/book/show/33234297-urchin-heart,0,1,36.0,2016.0,10.0,22.0,5.0,6,2,2,4.71,7,3
30411,Ceremonies: Prose and Poetry,Essex Hemphill,419167,https://www.goodreads.com/book/show/419167.Ceremonies,0,1,200.0,2000.0,5.0,9.0,4.38,356,141,10,4.13,376,29
30412,Brother to Brother: New Writing by Black Gay Men,Essex Hemphill,419169,https://www.goodreads.com/book/show/419169.Brother_to_Brother,0,0,389.0,2007.0,3.0,1.0,4.48,178,63,6,4.13,376,29
30413,How to Heal the Hurt by Hating,Anita Liberty,771407,https://www.goodreads.com/book/show/771407.How_to_Heal_the_Hurt_by_Hating,0,0,160.0,1998.0,9.0,8.0,3.89,83,147,23,3.52,856,155
30414,How to Heal the Hurt by Hating,Anita Liberty,319304,https://www.goodreads.com/book/show/319304.How_to_Heal_the_Hurt_by_Hating,0,0,160.0,2006.0,6.0,13.0,3.89,83,28,5,3.52,856,155
30415,The Enchanted Cat,John Richard Stephens,2416976,https://www.goodreads.com/book/show/2416976.The_Enchanted_Cat,0,0,256.0,1990.0,12.0,21.0,4.0,3,9,2,3.59,633,92
30418,Big-Eyed Afraid,Erica Dawson,3003931,https://www.goodreads.com/book/show/3003931-big-eyed-afraid,0,0,103.0,2007.0,12.0,1.0,4.28,32,50,11,4.21,128,25
30419,The Small Blades Hurt,Erica Dawson,19520999,https://www.goodreads.com/book/show/19520999-the-small-blades-hurt,0,0,78.0,2013.0,12.0,6.0,4.49,20,39,4,4.21,128,25
30423,Poems That Make Grown Women Cry,Anthony Holden,25814193,https://www.goodreads.com/book/show/25814193-poems-that-make-grown-women-cry,0,0,352.0,2016.0,4.0,5.0,3.75,862,164,30,3.71,2317,290
30424,Poems That Make Grown Men Cry: 100 Men on the Words That Move Them,Anthony Holden,22609477,https://www.goodreads.com/book/show/22609477-poems-that-make-grown-men-cry,0,0,336.0,2015.0,4.0,28.0,3.81,4294,19,2,3.71,2317,290
30425,Poems That Make Grown Men Cry: 100 Men on the Words That Move Them,Anthony Holden,18144035,https://www.goodreads.com/book/show/18144035-poems-that-make-grown-men-cry,0,1,336.0,2014.0,4.0,1.0,3.81,4294,667,116,3.71,2317,290
30426,Poems That Make Grown Men Cry: 100 Men on the Words That Move Them,Anthony Holden,21246531,https://www.goodreads.com/book/show/21246531-poems-that-make-grown-men-cry,0,1,224.0,2014.0,4.0,1.0,3.81,4295,54,9,3.71,2317,290
30427,Aproximaciones Al Estudio de la Literatura Hispanica,Carmelo Virgillo,12660564,https://www.goodreads.com/book/show/12660564-aproximaciones-al-estudio-de-la-literatura-hispanica,0,0,464.0,2011.0,8.0,15.0,3.77,279,58,3,3.68,92,5
30428,Aproximaciones al Estudio de la Literatura Hispanica,Carmelo Virgillo,654745,https://www.goodreads.com/book/show/654745.Aproximaciones_al_Estudio_de_la_Literatura_Hispanica,0,0,454.0,2007.0,10.0,5.0,3.77,279,26,1,3.68,92,5
30430,Nocturnal Omissions: A Tale of Two Poets,Gavin Geoffrey Dillard,12402308,https://www.goodreads.com/book/show/12402308-nocturnal-omissions,0,0,168.0,2011.0,9.0,27.0,4.29,9,7,3,4.35,17,4
30431,Disenchanted and Disgruntled,Michelle  Hartman,17271372,https://www.goodreads.com/book/show/17271372-disenchanted-and-disgruntled,0,0,138.0,2013.0,1.0,18.0,4.44,250,9,1,4.55,11,4
30432,Mr. Ferlinghetti's Poem,David Frampton,353319,https://www.goodreads.com/book/show/353319.Mr_Ferlinghetti_s_Poem,0,0,32.0,2006.0,9.0,1.0,4.0,11,21,9,3.87,4470,453
30436,قلبي يُحدثني,Eman Ahmed,19240369,https://www.goodreads.com/book/show/19240369,0,0,40.0,2013.0,12.0,7.0,3.63,206,108,31,3.72,936,277
30437,"Women of the Beat Generation: The Writers, Artists and Muses at the Heart of a Revolution",Brenda Knight,954640,https://www.goodreads.com/book/show/954640.Women_of_the_Beat_Generation,0,0,366.0,1998.0,10.0,1.0,4.06,2434,52,3,3.98,1275,84
30441,Poems of the Irish People,Compilation,33781451,https://www.goodreads.com/book/show/33781451-poems-of-the-irish-people,0,1,116.0,2016.0,12.0,30.0,4.17,23,27,8,4.27,103,29
30442,Galaxy,Rachel   Thompson,12008078,https://www.goodreads.com/book/show/12008078-galaxy,0,0,103.0,2011.0,5.0,15.0,3.0,4,1,1,3.0,1,1
30449,Hannah Weiner's Open House,Hannah Weiner,405053,https://www.goodreads.com/book/show/405053.Hannah_Weiner_s_Open_House,0,0,178.0,2006.0,11.0,15.0,4.52,79,79,10,4.21,813,46
30451,Guerrillas of Grace: Prayers for the Battle,Ted Loder,4023607,https://www.goodreads.com/book/show/4023607-guerrillas-of-grace,0,0,136.0,2003.0,10.0,8.0,4.59,38,20,3,4.49,249,29
30452,Guerrillas of Grace,Ted Loder,246851,https://www.goodreads.com/book/show/246851.Guerrillas_of_Grace,0,0,142.0,2004.0,6.0,1.0,4.59,38,140,19,4.49,249,29
30457,Written in Red: Selected Poems,Voltairine de Cleyre,442245,https://www.goodreads.com/book/show/442245.Written_in_Red,0,0,47.0,1990.0,1.0,1.0,3.69,33,16,2,4.08,333,32
30461,Rang Leela,Piyush 'Jayant' Arora,25336094,https://www.goodreads.com/book/show/25336094-rang-leela,0,0,100.0,2015.0,4.0,31.0,3.5,404,14,4,3.5,14,4
30462,Dark Familiar: Poems,Aleda Shirley,1326816,https://www.goodreads.com/book/show/1326816.Dark_Familiar,0,0,88.0,2006.0,5.0,1.0,4.09,10,21,2,4.34,47,2
30463,Burden of Ashes,Justin Chin,453866,https://www.goodreads.com/book/show/453866.Burden_of_Ashes,0,0,224.0,2002.0,5.0,1.0,4.08,57,25,5,4.0,297,30
30464,98 Wounds,Justin Chin,13095895,https://www.goodreads.com/book/show/13095895-98-wounds,0,0,160.0,2011.0,12.0,13.0,3.81,85,35,8,4.0,297,30
30468,Memory,Laura Jensen,1236111,https://www.goodreads.com/book/show/1236111.Memory,0,0,69.0,2006.0,1.0,1.0,4.19,24,31,3,4.27,121,12
30469,"African-American Poetry: An Anthology, 1773-1927",Joan R. Sherman,143488,https://www.goodreads.com/book/show/143488.African_American_Poetry,0,0,96.0,1997.0,7.0,7.0,3.99,29,120,11,3.94,213,18
30470,Songs of Milarepa,Milarepa,143482,https://www.goodreads.com/book/show/143482.Songs_of_Milarepa,0,1,128.0,2003.0,5.0,2.0,4.22,224,69,4,4.42,339,20
30474,Dreaming in Indian: Contemporary Native American Voices,Lisa Charleyboy,23086203,https://www.goodreads.com/book/show/23086203-dreaming-in-indian,0,0,128.0,2016.0,3.0,22.0,4.2,761,7,1,4.18,397,139
30475,#Notyourprincess: Voices of Native American Women,Lisa Charleyboy,33215514,https://www.goodreads.com/book/show/33215514-notyourprincess,0,1,109.0,2017.0,9.0,12.0,4.2,343,87,48,4.18,397,139
30476,#Notyourprincess: Voices of Native American Women,Lisa Charleyboy,33215515,https://www.goodreads.com/book/show/33215515-notyourprincess,0,1,109.0,2017.0,9.0,12.0,4.2,343,6,2,4.18,397,139
30477,Dreaming in Indian: Contemporary Native American Voices,Lisa Charleyboy,21561039,https://www.goodreads.com/book/show/21561039-dreaming-in-indian,0,1,128.0,2014.0,7.0,24.0,4.2,764,228,68,4.18,397,139
30478,Poetry Please!,Charles Causley,1832575,https://www.goodreads.com/book/show/1832575.Poetry_Please_,0,1,128.0,1997.0,1.0,15.0,4.19,28,26,2,4.02,223,23
30479,Things Are Disappearing Here: Poems,Kate  Northrop,1397738,https://www.goodreads.com/book/show/1397738.Things_Are_Disappearing_Here,0,0,61.0,2007.0,4.0,30.0,4.11,22,61,8,4.11,115,16
30480,Back Through Interruption: Poems,Kate  Northrop,1281448,https://www.goodreads.com/book/show/1281448.Back_Through_Interruption,0,0,63.0,2002.0,8.0,22.0,4.11,9,28,2,4.11,115,16
30481,Wingbeats II: Exercises & Practice in Poetry,Scott Wiggerman,22599328,https://www.goodreads.com/book/show/22599328-wingbeats-ii,0,1,360.0,2014.0,6.0,30.0,4.71,41,13,5,4.59,152,22
30482,Wingbeats: Exercises and Practice in Poetry,Scott Wiggerman,12014933,https://www.goodreads.com/book/show/12014933-wingbeats,0,1,324.0,2011.0,8.0,1.0,4.37,117,57,7,4.59,152,22
30484,Baaaad Animals,Tiffany Stone,2144107,https://www.goodreads.com/book/show/2144107.Baaaad_Animals,0,0,61.0,2007.0,3.0,1.0,4.0,6,5,3,3.49,51,16
30490,The City of Dreadful Night,James  Thomson,2149363,https://www.goodreads.com/book/show/2149363.The_City_of_Dreadful_Night,0,0,48.0,2005.0,6.0,30.0,3.9,52,118,10,3.94,225,18
30491,Lost Gospels,Lorri Neilsen Glenn,8433641,https://www.goodreads.com/book/show/8433641-lost-gospels,0,0,93.0,2010.0,4.0,1.0,4.08,6,12,1,4.33,69,8
30492,Tony,Ed Galing,29102892,https://www.goodreads.com/book/show/29102892-tony,0,1,32.0,2017.0,2.0,7.0,3.77,131,354,122,3.77,355,122
30493,History and Other Poems,Brenda Marie Osbey,17140492,https://www.goodreads.com/book/show/17140492-history-and-other-poems,0,0,86.0,2013.0,1.0,15.0,4.33,5,12,3,4.12,67,10
30495,"Get Up, Please: Poems",David Kirby,27163122,https://www.goodreads.com/book/show/27163122-get-up-please,0,0,88.0,2016.0,3.0,14.0,4.44,17,4,2,4.09,185,20
30498,In a Language That You Know,Len Verwey,34427385,https://www.goodreads.com/book/show/34427385-in-a-language-that-you-know,0,0,72.0,2017.0,10.0,1.0,3.25,2,3,3,4.2,46,5
30499,Canti del Mid-America,Sherwood Anderson,24373608,https://www.goodreads.com/book/show/24373608-canti-del-mid-america,0,0,74.0,2014.0,6.0,4.0,3.42,17,5,2,3.84,30643,2404
30500,Mid American Chants,Sherwood Anderson,1168711,https://www.goodreads.com/book/show/1168711.Mid_American_Chants,0,0,70.0,2006.0,1.0,1.0,3.42,17,17,4,3.84,30643,2404
30501,Ha Ha Ha Thump,Amorak Huey,26186794,https://www.goodreads.com/book/show/26186794-ha-ha-ha-thump,0,1,100.0,2015.0,8.0,1.0,4.08,136,13,3,4.51,75,15
30503,Saved by a Poem: The Transformative Power of Words,Kim Rosen,6746679,https://www.goodreads.com/book/show/6746679-saved-by-a-poem,0,0,288.0,2009.0,10.0,1.0,4.21,115,147,23,4.11,265,69
30504,The Changing Room: Selected Poetry of Zhai Yongming,Yongming Zhai,6540278,https://www.goodreads.com/book/show/6540278-the-changing-room,0,0,144.0,2012.0,1.0,31.0,4.09,7,11,2,4.08,12,2
30505,Gift Horse,Mark Callanan,12988632,https://www.goodreads.com/book/show/12988632-gift-horse,0,0,72.0,2012.0,4.0,1.0,4.36,5,11,1,4.12,25,3
30510,Two Birds in Flame: Poems Inspired by Shaker Themes,Kelley J. White,9137376,https://www.goodreads.com/book/show/9137376-two-birds-in-flame,0,0,81.0,2010.0,4.0,1.0,4.6,3,5,3,4.87,15,3
30512,Erotic Verse,Christopher Hurford,2424639,https://www.goodreads.com/book/show/2424639.Erotic_Verse,0,0,260.0,1996.0,3.0,31.0,4.0,2,10,2,4.03,32,3
30513,فم النار,shm mHmd,11885609,https://www.goodreads.com/book/show/11885609,0,0,150.0,2011.0,3.0,1.0,3.22,156,104,28,3.21,423,102
30514,أحجية أبدية: رسائل عتيقة وقصائد صفراء,shm mHmd,13449283,https://www.goodreads.com/book/show/13449283,0,0,120.0,2012.0,2.0,1.0,3.08,362,273,62,3.21,423,102
30515,"So Far, So Good",Karen Alkalay-Gut,1702685,https://www.goodreads.com/book/show/1702685.So_Far_So_Good,0,0,128.0,2004.0,10.0,12.0,4.17,2,6,1,4.39,18,2
30516,Stop Wanting,Lizzie Harris,20881436,https://www.goodreads.com/book/show/20881436-stop-wanting,0,1,72.0,2014.0,4.0,7.0,4.29,163,34,5,4.29,34,5
30517,The World Is Too Full to Talk About,Abeer Abdullah,35108669,https://www.goodreads.com/book/show/35108669-the-world-is-too-full-to-talk-about,1,1,44.0,2017.0,3.0,21.0,4.58,37,19,7,4.58,19,7
30518,It's Probably Nothing...*: *Or How I Learned to Stop Worrying and Love My Implants,Micki Myers,17571628,https://www.goodreads.com/book/show/17571628-it-s-probably-nothing,0,1,160.0,2013.0,10.0,1.0,4.3,133,32,8,4.28,40,9
